,_unit_id,relevance,relevance:variance,product_price,query,rank,source,invoice
15827,711174315,3.0,0.0,$78.99 ,routers,17,walmart,8952
15828,711174316,4.0,0.0,$89.99 ,routers,18,walmart,8845
15829,711174317,3.67,0.47100000000000003,$123.95 ,routers,19,walmart,13104
15830,711174318,4.0,0.0,$123.99 ,routers,20,walmart,1033
15831,711174319,2.67,0.943,$19.94 ,crocs,1,walmart,19097
15832,711174320,2.33,0.47100000000000003,$19.97 ,crocs,2,walmart,8621
15833,711174321,2.0,1.4140000000000001,$29.99 ,crocs,3,walmart,8244
15834,711174322,3.2,1.166,$42.95 ,crocs,4,walmart,9209
15835,711174323,4.0,0.0,$39.99 ,crocs,5,walmart,11414
15836,711174324,3.67,0.47100000000000003,$39.99 ,crocs,6,walmart,25630
15837,711174325,3.33,0.47100000000000003,$39.99 ,crocs,7,walmart,8660
15838,711174326,3.67,0.47100000000000003,$39.99 ,crocs,8,walmart,28538
15839,711174327,3.67,0.47100000000000003,$39.99 ,crocs,9,walmart,24596
15840,711174328,3.4,0.8,$39.99 ,crocs,10,walmart,1639
15841,711174329,3.0,0.0,$39.99 ,crocs,11,walmart,29984
15842,711174330,1.67,0.47100000000000003,$35.99 ,crocs,12,walmart,7885
15843,711174331,1.33,0.47100000000000003,$34.60 ,crocs,13,walmart,10377
15844,711174332,3.33,0.47100000000000003,$10.99 ,crocs,14,walmart,6148
15845,711174333,3.2,0.748,$39.99 ,crocs,15,walmart,27290
15846,711174334,1.67,0.943,$18.75 ,crocs,16,walmart,22717
15847,711174335,2.0,0.894,$95.60 ,crocs,17,walmart,5779
15848,711174336,2.0,1.095,$22.82 ,crocs,18,walmart,11978
15849,711174337,1.0,0.0,$22.82 ,crocs,19,walmart,5524
15850,711174338,3.0,0.894,$9.00 ,yellow dress,1,walmart,20212
15851,711174339,3.67,0.47100000000000003,$63.99 ,yellow dress,2,walmart,10368
15852,711174340,3.67,0.47100000000000003,$47.99 ,yellow dress,3,walmart,7404
15853,711174341,3.33,0.47100000000000003,$37.50 ,yellow dress,4,walmart,25542
15854,711174342,2.67,1.1059999999999999,$37.50 ,yellow dress,5,walmart,13659
15855,711174343,3.0,0.894,$37.50 ,yellow dress,6,walmart,24410
15856,711174344,2.0,0.0,$37.50 ,yellow dress,7,walmart,28788
15857,711174345,4.0,0.0,$76.99 ,yellow dress,8,walmart,23774
15858,711174346,3.67,0.47100000000000003,$76.99 ,yellow dress,9,walmart,5956
15859,711174347,3.67,0.47100000000000003,$47.99 ,yellow dress,10,walmart,5391
15860,711174348,1.0,0.0,$14.97 ,yellow dress,11,walmart,12416
15861,711174349,2.67,0.47100000000000003,$26.67 ,yellow dress,12,walmart,18919
15862,711174350,4.0,0.0,$63.99 ,yellow dress,13,walmart,2618
15863,711174351,3.33,0.47100000000000003,$42.99 ,yellow dress,14,walmart,4316
15864,711174352,3.33,0.943,$42.99 ,yellow dress,15,walmart,24828
15865,711174353,4.0,0.0,$42.99 ,yellow dress,16,walmart,11968
15866,711174354,3.67,0.47100000000000003,$42.99 ,yellow dress,17,walmart,4364
15867,711174355,4.0,0.0,$47.99 ,yellow dress,18,walmart,3950
15868,711174356,3.33,0.47100000000000003,$13.00 ,yellow dress,19,walmart,10099
15869,711174357,4.0,0.0,$44.99 ,yellow dress,20,walmart,3967
15870,711174358,2.33,0.47100000000000003,$45.00 ,adidas pants,1,walmart,11059
15871,711174359,1.67,0.47100000000000003,$7.00 ,adidas pants,2,walmart,9031
15872,711174360,2.33,0.47100000000000003,$19.97 ,adidas pants,3,walmart,2171
15873,711174361,2.67,0.943,$11.92 ,adidas pants,4,walmart,13181
15874,711174362,2.2,0.748,$23.93 ,adidas pants,5,walmart,23113
15875,711174363,2.0,0.0,$23.93 ,adidas pants,6,walmart,22652
15876,711174364,2.33,0.47100000000000003,$28.00 ,adidas pants,7,walmart,28373
15877,711174365,2.0,0.0,$19.97 ,adidas pants,8,walmart,15747
15878,711174366,1.33,0.47100000000000003,$9.96 ,adidas pants,9,walmart,9957
15879,711174367,2.33,0.47100000000000003,$21.97 ,adidas pants,10,walmart,5048
15880,711174368,1.67,0.47100000000000003,$11.00 ,adidas pants,11,walmart,24059
15881,711174369,2.0,0.632,$19.97 ,adidas pants,12,walmart,10884
15882,711174370,2.33,0.943,$38.00 ,adidas pants,13,walmart,21632
15883,711174371,1.33,0.47100000000000003,$9.00 ,adidas pants,14,walmart,10064
15884,711174372,1.33,0.47100000000000003,$19.97 ,adidas pants,15,walmart,27892
15885,711174373,2.0,0.0,"$19.65
-
$19.97",adidas pants,16,walmart,2956
15886,711174374,2.0,0.0,$19.88 ,adidas pants,17,walmart,17107
15887,711174375,1.6,0.49,$12.96 ,adidas pants,18,walmart,21193
15888,711174376,2.33,0.47100000000000003,$19.88 ,adidas pants,19,walmart,15635
15889,711174377,1.67,0.47100000000000003,$19.97 ,adidas pants,20,walmart,10080
15890,711174378,3.67,0.47100000000000003,$38.00 ,Levis,1,walmart,5397
15891,711174379,4.0,0.0,$36.00 ,Levis,2,walmart,20729
15892,711174380,3.0,0.0,"$16.00
-
$19.92",Levis,3,walmart,27947
15893,711174381,3.33,0.47100000000000003,$19.94 ,Levis,4,walmart,17773
15894,711174382,3.67,0.47100000000000003,$21.92 ,Levis,5,walmart,23830
15895,711174383,3.33,0.47100000000000003,$19.88 ,Levis,6,walmart,26008
15896,711174384,4.0,0.0,$19.00 ,Levis,7,walmart,29433
15897,711174385,3.33,0.943,$19.92 ,Levis,8,walmart,25112
15898,711174386,4.0,0.0,$19.92 ,Levis,9,walmart,1404
15899,711174387,3.0,0.632,$19.94 ,Levis,10,walmart,16835
15900,711174388,4.0,0.0,$19.92 ,Levis,11,walmart,17917
15901,711174389,2.0,0.894,$22.92 ,Levis,12,walmart,3180
15902,711174390,2.2,1.166,$22.00 ,Levis,13,walmart,443
15903,711174391,3.0,1.4140000000000001,$21.92 ,Levis,14,walmart,2061
15904,711174392,3.67,0.47100000000000003,$21.92 ,Levis,15,walmart,4906
15905,711174393,2.4,1.02,$16.77 ,Levis,16,walmart,20424
15906,711174394,3.67,0.47100000000000003,$19.94 ,Levis,17,walmart,25791
15907,711174395,3.33,0.943,$21.92 ,Levis,18,walmart,18434
15908,711174396,3.67,0.47100000000000003,$19.94 ,Levis,19,walmart,13181
15909,711174397,2.33,0.943,$19.94 ,Levis,20,walmart,24188
15910,711174398,4.0,0.0,$16.96 ,shaver panasonic,1,walmart,28972
15911,711174399,4.0,0.0,$53.68 ,shaver panasonic,2,walmart,5818
15912,711174400,3.33,0.943,$34.99 ,shaver panasonic,3,walmart,27368
15913,711174401,3.67,0.47100000000000003,$10.53 ,shaver panasonic,4,walmart,8547
15914,711174402,3.0,0.894,$29.95 ,shaver panasonic,5,walmart,3040
15915,711174403,4.0,0.0,$53.98 ,shaver panasonic,6,walmart,17306
15916,711174404,2.33,0.47100000000000003,$79.96 ,shaver panasonic,7,walmart,26346
15917,711174405,3.4,0.8,$30.99 ,shaver panasonic,8,walmart,28911
15918,711174406,4.0,0.0,$91.71 ,shaver panasonic,9,walmart,21843
15919,711174407,4.0,0.0,$239.99 ,shaver panasonic,10,walmart,29820
15920,711174408,3.0,0.816,$45.39 ,shaver panasonic,11,walmart,4680
15921,711174409,3.75,0.433,$349.99 ,shaver panasonic,12,walmart,14499
15922,711174410,3.33,0.47100000000000003,$69.95 ,shaver panasonic,13,walmart,14513
15923,711174411,3.33,0.943,$50.00 ,shaver panasonic,14,walmart,2543
15924,711174412,2.33,0.943,$26.95 ,shaver panasonic,15,walmart,15400
15925,711174413,4.0,0.0,$153.99 ,shaver panasonic,16,walmart,18246
15926,711174414,4.0,0.0,$42.96 ,shaver panasonic,17,walmart,21106
15927,711174415,3.0,0.894,$14.47 ,shaver panasonic,18,walmart,1238
15928,711174416,4.0,0.0,$499.95 ,shaver panasonic,19,walmart,2337
15929,711174417,4.0,0.0,$83.52 ,shaver panasonic,20,walmart,29350
15930,711174418,4.0,0.0,$7.97 ,Rechargable batteries,1,walmart,3008
15931,711174419,4.0,0.0,$15.99 ,Rechargable batteries,2,walmart,9915
15932,711174420,4.0,0.0,$7.97 ,Rechargable batteries,3,walmart,26535
15933,711174421,4.0,0.0,$10.97 ,Rechargable batteries,4,walmart,2584
15934,711174422,4.0,0.0,$13.97 ,Rechargable batteries,5,walmart,14497
15935,711174423,2.67,0.47100000000000003,$11.25 ,Rechargable batteries,6,walmart,4814
15936,711174424,4.0,0.0,$8.95 ,Rechargable batteries,7,walmart,23175
15937,711174425,2.8,0.748,$17.95 ,Rechargable batteries,8,walmart,25069
15938,711174426,4.0,0.0,$10.88 ,Rechargable batteries,9,walmart,11454
15939,711174427,4.0,0.0,$10.99 ,Rechargable batteries,10,walmart,6609
15940,711174428,4.0,0.0,$29.95 ,Rechargable batteries,11,walmart,18862
15941,711174429,3.6,0.49,$24.95 ,Rechargable batteries,12,walmart,11350
15942,711174430,4.0,0.0,$8.25 ,Rechargable batteries,13,walmart,3942
15943,711174431,4.0,0.0,$12.99 ,Rechargable batteries,14,walmart,10296
15944,711174432,3.67,0.47100000000000003,$9.97 ,Rechargable batteries,15,walmart,8183
15945,711174433,4.0,0.0,$9.29 ,Rechargable batteries,16,walmart,6691
15946,711174434,2.8,1.166,$10.97 ,Rechargable batteries,17,walmart,24207
15947,711174435,3.33,0.943,$39.95 ,Rechargable batteries,18,walmart,2868
15948,711174436,4.0,0.0,$22.95 ,Rechargable batteries,19,walmart,15943
15949,711174437,4.0,0.0,$9.95 ,Rechargable batteries,20,walmart,12029
15950,711174438,4.0,0.0,$16.70 ,coffee grinder,1,walmart,7866
15951,711174439,4.0,0.0,$13.46 ,coffee grinder,2,walmart,21287
15952,711174440,4.0,0.0,$12.85 ,coffee grinder,3,walmart,2258
15953,711174441,4.0,0.0,$38.94 ,coffee grinder,4,walmart,13356
15954,711174442,4.0,0.0,$17.88 ,coffee grinder,5,walmart,19454
15955,711174443,3.67,0.47100000000000003,$15.99 ,coffee grinder,6,walmart,1334
15956,711174444,4.0,0.0,$23.99 ,coffee grinder,7,walmart,17268
15957,711174445,4.0,0.0,$15.99 ,coffee grinder,8,walmart,13211
15958,711174446,4.0,0.0,$14.99 ,coffee grinder,9,walmart,29007
15959,711174447,3.33,0.943,$79.00 ,coffee grinder,10,walmart,29351
15960,711174448,4.0,0.0,$27.12 ,coffee grinder,11,walmart,22342
15961,711174449,3.67,0.47100000000000003,$15.41 ,coffee grinder,12,walmart,27370
15962,711174450,4.0,0.0,$37.28 ,coffee grinder,13,walmart,572
15963,711174451,4.0,0.0,$59.00 ,coffee grinder,14,walmart,12545
15964,711174452,4.0,0.0,$16.45 ,coffee grinder,15,walmart,4804
15965,711174453,3.67,0.47100000000000003,$40.99 ,coffee grinder,16,walmart,15821
15966,711174454,4.0,0.0,$40.42 ,coffee grinder,17,walmart,19486
15967,711174455,4.0,0.0,$49.99 ,coffee grinder,18,walmart,19571
15968,711174456,4.0,0.0,$17.57 ,coffee grinder,19,walmart,13658
15969,711174457,2.0,0.0,$10.99 ,gold toe socks,1,walmart,24253
15970,711174459,2.2,0.748,$9.99 ,gold toe socks,3,walmart,6274
15971,711174460,2.0,0.0,$11.99 ,gold toe socks,4,walmart,18481
15972,711174461,2.6,0.8,$19.99 ,gold toe socks,5,walmart,23929
15973,711174462,2.67,0.943,$15.98 ,gold toe socks,6,walmart,16865
15974,711174463,2.33,0.47100000000000003,$24.99 ,gold toe socks,7,walmart,29222
15975,711174464,1.67,0.47100000000000003,$11.98 ,gold toe socks,8,walmart,29102
15976,711174465,2.67,0.943,$21.99 ,gold toe socks,9,walmart,3834
15977,711174466,2.33,0.47100000000000003,$25.99 ,gold toe socks,10,walmart,12405
15978,711174467,2.8,1.166,"$7.47
-
$8.47",gold toe socks,11,walmart,11157
15979,711174468,1.67,0.47100000000000003,$5.99 ,gold toe socks,12,walmart,10684
15980,711174469,2.33,0.47100000000000003,$5.99 ,gold toe socks,13,walmart,24324
15981,711174470,1.67,0.47100000000000003,$5.99 ,gold toe socks,14,walmart,29841
15982,711174471,1.67,0.47100000000000003,$6.99 ,gold toe socks,15,walmart,15442
15983,711174472,2.25,0.433,$5.99 ,gold toe socks,16,walmart,13985
15984,711174473,2.67,0.47100000000000003,$5.99 ,gold toe socks,17,walmart,2390
15985,711174474,1.67,0.47100000000000003,$6.99 ,gold toe socks,18,walmart,28925
15986,711174475,2.8,0.98,$6.99 ,gold toe socks,19,walmart,4330
15987,711174476,3.67,0.47100000000000003,$8.82 ,gold toe socks,20,walmart,12264
15988,711174477,1.0,0.0,$4.89 ,lc lauren conrad dresses,1,walmart,3774
15989,711174478,1.67,0.943,$12.00 ,lc lauren conrad dresses,2,walmart,13228
15990,711174479,1.33,0.47100000000000003,$12.00 ,lc lauren conrad dresses,3,walmart,19686
15991,711174480,1.33,0.47100000000000003,$3.87 ,lc lauren conrad dresses,4,walmart,9009
15992,711174481,2.67,0.943,$19.97 ,lc lauren conrad dresses,5,walmart,27748
15993,711174482,1.0,0.0,$14.99 ,lc lauren conrad dresses,6,walmart,9812
15994,711174483,1.33,0.47100000000000003,$12.00 ,lc lauren conrad dresses,7,walmart,20418
15995,711174484,2.0,0.0,$12.00 ,lc lauren conrad dresses,8,walmart,21638
15996,711174485,1.0,0.0,$14.99 ,lc lauren conrad dresses,9,walmart,2797
15997,711174486,1.33,0.47100000000000003,$12.00 ,lc lauren conrad dresses,10,walmart,5545
15998,711174487,1.33,0.47100000000000003,$12.97 ,lc lauren conrad dresses,11,walmart,8862
15999,711174488,1.0,0.0,$11.30 ,lc lauren conrad dresses,12,walmart,18549
16000,711174489,1.0,0.0,$12.00 ,lc lauren conrad dresses,13,walmart,10871
16001,711174490,1.0,0.0,$14.97 ,lc lauren conrad dresses,14,walmart,25243
16002,711174491,1.0,0.0,$14.99 ,lc lauren conrad dresses,15,walmart,16529
16003,711174492,1.0,0.0,$11.99 ,lc lauren conrad dresses,16,walmart,10830
16004,711174493,1.33,0.47100000000000003,$9.99 ,lc lauren conrad dresses,17,walmart,10239
16005,711174494,1.67,0.47100000000000003,$14.88 ,lc lauren conrad dresses,18,walmart,28476
16006,711174495,1.67,0.47100000000000003,$9.99 ,lc lauren conrad dresses,19,walmart,12434
16007,711174496,2.33,0.47100000000000003,$9.97 ,lc lauren conrad dresses,20,walmart,10129
16008,711174497,3.67,0.47100000000000003,$50.00 ,silver ring,1,walmart,27867
16009,711174498,4.0,0.0,$48.00 ,silver ring,2,walmart,19936
16010,711174499,4.0,0.0,$29.95 ,silver ring,3,walmart,18863
16011,711174500,3.33,0.47100000000000003,$13.99 ,silver ring,4,walmart,9027
16012,711174501,4.0,0.0,$19.99 ,silver ring,5,walmart,13047
16013,711174502,3.33,0.47100000000000003,$45.00 ,silver ring,6,walmart,6496
16014,711174503,4.0,0.0,$16.00 ,silver ring,7,walmart,29511
16015,711174504,4.0,0.0,$49.99 ,silver ring,8,walmart,21117
16016,711174505,3.33,0.943,$40.00 ,silver ring,9,walmart,16396
16017,711174506,4.0,0.0,$54.00 ,silver ring,10,walmart,20809
16018,711174507,4.0,0.0,$28.00 ,silver ring,11,walmart,17189
16019,711174508,4.0,0.0,$39.00 ,silver ring,12,walmart,14215
16020,711174509,4.0,0.0,$42.00 ,silver ring,13,walmart,17449
16021,711174510,3.67,0.47100000000000003,$12.99 ,silver ring,14,walmart,15782
16022,711174511,3.67,0.47100000000000003,$39.00 ,silver ring,15,walmart,7247
16023,711174512,4.0,0.0,$16.99 ,silver ring,16,walmart,11224
16024,711174513,4.0,0.0,$49.00 ,silver ring,17,walmart,21780
16025,711174514,4.0,0.0,$16.99 ,silver ring,18,walmart,23792
16026,711174515,4.0,0.0,$22.99 ,silver ring,19,walmart,23475
16027,711174516,2.8,0.748,$12.99 ,silver ring,20,walmart,18477
16028,711174517,3.67,0.47100000000000003,$21.96 ,pittsburgh pirates,1,walmart,28813
16029,711174518,3.33,0.943,$19.96 ,pittsburgh pirates,2,walmart,17620
16030,711174519,3.33,0.47100000000000003,$16.96 ,pittsburgh pirates,3,walmart,18637
16031,711174520,3.2,0.748,$19.96 ,pittsburgh pirates,4,walmart,4514
16032,711174521,2.33,0.943,$16.96 ,pittsburgh pirates,5,walmart,28988
16033,711174522,3.67,0.47100000000000003,$13.88 ,pittsburgh pirates,6,walmart,19861
16034,711174523,2.6,1.02,$19.96 ,pittsburgh pirates,7,walmart,28625
16035,711174524,3.33,0.47100000000000003,$13.88 ,pittsburgh pirates,8,walmart,13750
16036,711174525,3.0,0.0,$21.96 ,pittsburgh pirates,9,walmart,10629
16037,711174526,3.67,0.47100000000000003,$21.96 ,pittsburgh pirates,10,walmart,4311
16038,711174527,2.67,0.943,$19.95 ,pittsburgh pirates,11,walmart,28408
16039,711174528,4.0,0.0,$29.99 ,pittsburgh pirates,12,walmart,2710
16040,711174529,2.67,0.47100000000000003,$249.99 ,pittsburgh pirates,13,walmart,2061
16041,711174530,3.33,0.47100000000000003,$12.96 ,pittsburgh pirates,14,walmart,13541
16042,711174531,2.6,1.02,$16.99 ,pittsburgh pirates,15,walmart,26585
16043,711174532,2.67,0.47100000000000003,$21.33 ,pittsburgh pirates,16,walmart,28700
16044,711174533,2.4,1.02,$19.95 ,pittsburgh pirates,17,walmart,5554
16045,711174534,3.2,0.748,$12.99 ,pittsburgh pirates,18,walmart,7288
16046,711174535,4.0,0.0,$39.95 ,pittsburgh pirates,19,walmart,19727
16047,711174536,4.0,0.0,$10.99 ,pittsburgh pirates,20,walmart,24268
16048,711174537,3.33,0.47100000000000003,"$10.26
-
$12.00",nike womens,1,walmart,9482
16049,711174538,3.33,0.943,$49.99 ,nike womens,2,walmart,1229
16050,711174539,3.0,1.095,$49.99 ,nike womens,3,walmart,21365
16051,711174540,3.67,0.47100000000000003,$39.99 ,nike womens,4,walmart,22378
16052,711174541,3.67,0.47100000000000003,$24.99 ,nike womens,5,walmart,3753
16053,711174542,3.0,0.894,$44.99 ,nike womens,6,walmart,12278
16054,711174543,3.0,1.095,$38.41 ,nike womens,7,walmart,24111
16055,711174544,2.67,0.943,$44.99 ,nike womens,8,walmart,1162
16056,711174545,2.67,0.943,$49.99 ,nike womens,9,walmart,14510
16057,711174546,2.2,1.166,$44.99 ,nike womens,10,walmart,11329
16058,711174547,3.4,0.8,$49.99 ,nike womens,11,walmart,10167
16059,711174548,3.5,0.866,$49.99 ,nike womens,12,walmart,6181
16060,711174549,2.6,1.02,$39.99 ,nike womens,13,walmart,20267
16061,711174550,2.2,0.748,$49.99 ,nike womens,14,walmart,16146
16062,711174551,2.33,0.943,$49.99 ,nike womens,15,walmart,5599
16063,711174552,3.33,0.47100000000000003,$44.99 ,nike womens,16,walmart,704
16064,711174553,3.0,0.816,$44.99 ,nike womens,17,walmart,9999
16065,711174554,3.33,0.47100000000000003,$44.99 ,nike womens,18,walmart,15519
16066,711174555,2.8,1.166,$44.99 ,nike womens,19,walmart,25520
16067,711174556,2.67,0.47100000000000003,$44.99 ,nike womens,20,walmart,6290
16068,711174557,2.8,1.166,$73.08 ,high chairs,1,walmart,16974
16069,711174558,2.6,0.8,$34.88 ,high chairs,2,walmart,24595
16070,711174559,4.0,0.0,$34.88 ,high chairs,3,walmart,20665
16071,711174560,4.0,0.0,$59.00 ,high chairs,4,walmart,11472
16072,711174561,3.67,0.47100000000000003,$39.99 ,high chairs,5,walmart,3173
16073,711174562,3.67,0.47100000000000003,$35.00 ,high chairs,6,walmart,12858
16074,711174563,4.0,0.0,$39.97 ,high chairs,7,walmart,1554
16075,711174564,4.0,0.0,$53.89 ,high chairs,8,walmart,12645
16076,711174565,1.8,0.748,$19.68 ,high chairs,9,walmart,493
16077,711174566,4.0,0.0,$32.43 ,high chairs,10,walmart,28951
16078,711174567,4.0,0.0,$49.00 ,high chairs,11,walmart,26145
16079,711174568,3.4,0.8,$79.98 ,high chairs,12,walmart,13836
16080,711174569,4.0,0.0,$39.97 ,high chairs,13,walmart,25984
16081,711174570,4.0,0.0,$113.99 ,high chairs,14,walmart,14535
16082,711174571,3.67,0.47100000000000003,$81.01 ,high chairs,15,walmart,19328
16083,711174572,2.67,0.943,$145.16 ,high chairs,16,walmart,561
16084,711174573,3.2,1.166,$44.97 ,high chairs,17,walmart,4594
16085,711174574,3.75,0.433,$44.99 ,high chairs,18,walmart,14100
16086,711174575,4.0,0.0,$59.88 ,high chairs,19,walmart,24706
16087,711174576,4.0,0.0,$87.99 ,high chairs,20,walmart,29624
16088,711174577,3.67,0.47100000000000003,$4.79 ,face cream,1,walmart,12788
16089,711174578,4.0,0.0,$5.94 ,face cream,2,walmart,25987
16090,711174579,4.0,0.0,$7.87 ,face cream,3,walmart,6747
16091,711174580,4.0,0.0,$9.65 ,face cream,4,walmart,13713
16092,711174581,4.0,0.0,$5.94 ,face cream,5,walmart,7763
16093,711174582,4.0,0.0,$19.15 ,face cream,6,walmart,28687
16094,711174583,3.33,0.47100000000000003,$11.59 ,face cream,7,walmart,10855
16095,711174584,3.67,0.47100000000000003,$13.76 ,face cream,8,walmart,18901
16096,711174585,4.0,0.0,$3.27 ,face cream,9,walmart,28424
16097,711174586,4.0,0.0,$8.29 ,face cream,10,walmart,5013
16098,711174587,4.0,0.0,$14.70 ,face cream,11,walmart,4005
16099,711174588,2.67,0.943,$29.00 ,face cream,12,walmart,6506
16100,711174589,4.0,0.0,$38.00 ,face cream,13,walmart,25984
16101,711174590,4.0,0.0,$21.00 ,face cream,14,walmart,21976
16102,711174591,4.0,0.0,$21.98 ,face cream,15,walmart,7100
16103,711174592,4.0,0.0,$22.00 ,face cream,16,walmart,6724
16104,711174593,4.0,0.0,$18.74 ,face cream,17,walmart,16200
16105,711174594,4.0,0.0,$17.98 ,face cream,18,walmart,29344
16106,711174595,3.67,0.47100000000000003,$23.16 ,face cream,19,walmart,3305
16107,711174596,4.0,0.0,$18.71 ,face cream,20,walmart,9940
16108,711174597,4.0,0.0,$7.98 ,toddler sandals,1,walmart,18425
16109,711174598,4.0,0.0,$11.97 ,toddler sandals,2,walmart,21989
16110,711174599,3.2,1.166,$7.98 ,toddler sandals,3,walmart,25538
16111,711174600,3.67,0.47100000000000003,$3.48 ,toddler sandals,4,walmart,28061
16112,711174601,3.33,0.943,$11.97 ,toddler sandals,5,walmart,4058
16113,711174602,3.33,0.47100000000000003,$9.97 ,toddler sandals,6,walmart,7518
16114,711174603,2.8,1.166,$8.47 ,toddler sandals,7,walmart,21773
16115,711174604,4.0,0.0,$13.87 ,toddler sandals,8,walmart,2745
16116,711174605,3.5,0.866,$12.87 ,toddler sandals,9,walmart,20252
16117,711174606,4.0,0.0,$12.87 ,toddler sandals,10,walmart,15829
16118,711174607,4.0,0.0,$7.98 ,toddler sandals,11,walmart,13212
16119,711174608,3.4,0.8,$5.47 ,toddler sandals,12,walmart,13995
16120,711174609,4.0,0.0,$12.87 ,toddler sandals,13,walmart,24114
16121,711174610,4.0,0.0,$7.88 ,toddler sandals,14,walmart,16053
16122,711174611,4.0,0.0,$7.98 ,toddler sandals,15,walmart,3226
16123,711174612,3.33,0.943,$12.97 ,toddler sandals,16,walmart,26264
16124,711174613,4.0,0.0,$11.97 ,toddler sandals,17,walmart,9614
16125,711174614,4.0,0.0,$12.97 ,toddler sandals,18,walmart,18232
16126,711174615,4.0,0.0,$8.47 ,toddler sandals,19,walmart,13614
16127,711174616,3.33,0.943,"$7.98
-
$8.47",toddler sandals,20,walmart,18537
16128,711174617,3.33,0.47100000000000003,$51.98 ,fifa 15,1,walmart,16008
16129,711174618,2.2,1.166,$39.99 ,fifa 15,2,walmart,6759
16130,711174619,4.0,0.0,$51.09 ,fifa 15,3,walmart,28428
16131,711174620,3.33,0.47100000000000003,$51.27 ,fifa 15,4,walmart,6004
16132,711174621,4.0,0.0,$56.09 ,fifa 15,5,walmart,20372
16133,711174622,3.0,0.0,$49.96 ,fifa 15,6,walmart,16546
16134,711174623,4.0,0.0,$49.99 ,fifa 15,7,walmart,9347
16135,711174624,4.0,0.0,$49.96 ,fifa 15,8,walmart,13237
16136,711174625,4.0,0.0,$30.11 ,fifa 15,9,walmart,29015
16137,711174626,3.67,0.47100000000000003,$30.11 ,fifa 15,10,walmart,2625
16138,711174627,4.0,0.0,$49.99 ,fifa 15,11,walmart,965
16139,711174628,3.8,0.4,$62.22 ,fifa 15,12,walmart,4282
16140,711174629,3.67,0.47100000000000003,$62.22 ,fifa 15,13,walmart,5446
16141,711174630,3.67,0.47100000000000003,$62.22 ,fifa 15,14,walmart,26657
16142,711174631,3.67,0.47100000000000003,$62.22 ,fifa 15,15,walmart,6009
16143,711174632,4.0,0.0,$41.52 ,fifa 15,16,walmart,17134
16144,711174633,4.0,0.0,$40.32 ,fifa 15,17,walmart,13688
16145,711174634,4.0,0.0,$40.32 ,fifa 15,18,walmart,26158
16146,711174635,3.67,0.47100000000000003,$40.32 ,fifa 15,19,walmart,13909
16147,711174636,2.67,0.47100000000000003,$28.21 ,fifa 15,20,walmart,13106
16148,711174637,1.0,0.0,$14.95 ,Brett Favre NY Titans jersey blue,1,walmart,20159
16149,711174638,1.0,0.0,$34.95 ,Brett Favre NY Titans jersey blue,2,walmart,22692
16150,711174639,1.0,0.0,$34.95 ,Brett Favre NY Titans jersey blue,3,walmart,10032
16151,711174640,2.33,0.943,$24.95 ,Brett Favre NY Titans jersey blue,4,walmart,13419
16152,711174641,1.0,0.0,$19.95 ,Brett Favre NY Titans jersey blue,5,walmart,8248
16153,711174642,1.0,0.0,$24.95 ,Brett Favre NY Titans jersey blue,6,walmart,28165
16154,711174643,2.33,0.47100000000000003,$36.99 ,Brett Favre NY Titans jersey blue,7,walmart,580
16155,711174644,1.67,0.47100000000000003,$212.45 ,Brett Favre NY Titans jersey blue,8,walmart,1466
16156,711174645,1.8,0.98,"$43.95
-
$50.95",Brett Favre NY Titans jersey blue,9,walmart,6600
16157,711174646,1.67,0.47100000000000003,$18.88 ,Brett Favre NY Titans jersey blue,10,walmart,5042
16158,711174647,1.0,0.0,$34.95 ,Brett Favre NY Titans jersey blue,11,walmart,24959
16159,711174648,1.67,0.47100000000000003,$18.88 ,Brett Favre NY Titans jersey blue,12,walmart,7292
16160,711174649,2.67,0.47100000000000003,$18.88 ,Brett Favre NY Titans jersey blue,13,walmart,1664
16161,711174650,1.67,0.47100000000000003,$18.88 ,Brett Favre NY Titans jersey blue,14,walmart,19841
16162,711174651,1.67,0.943,$14.94 ,Brett Favre NY Titans jersey blue,15,walmart,22041
16163,711174652,1.67,0.47100000000000003,$18.88 ,Brett Favre NY Titans jersey blue,16,walmart,24140
16164,711174653,1.67,0.47100000000000003,$13.44 ,Brett Favre NY Titans jersey blue,17,walmart,5380
16165,711174654,2.33,0.943,$18.88 ,Brett Favre NY Titans jersey blue,18,walmart,10757
16166,711174655,2.8,1.166,$18.88 ,Brett Favre NY Titans jersey blue,19,walmart,7435
16167,711174656,1.67,0.47100000000000003,$17.47 ,Brett Favre NY Titans jersey blue,20,walmart,27494
16168,711174657,1.0,0.0,$7.39 ,Dc shoes black,1,walmart,6027
16169,711174658,1.0,0.0,"$27.96
-
$30.36",Dc shoes black,2,walmart,1227
16170,711174659,1.0,0.0,$169.15 ,Dc shoes black,3,walmart,11759
16171,711174660,1.0,0.0,$109.15 ,Dc shoes black,4,walmart,21517
16172,711174661,1.0,0.0,$22.80 ,Dc shoes black,5,walmart,19655
16173,711174662,2.0,0.0,$39.99 ,Dc shoes black,6,walmart,6248
16174,711174663,1.67,0.47100000000000003,$40.99 ,Dc shoes black,7,walmart,22707
16175,711174664,1.0,0.0,$21.99 ,Dc shoes black,8,walmart,13266
16176,711174665,2.67,0.47100000000000003,$124.99 ,Dc shoes black,9,walmart,27562
